week,country,region,sub_region,cases,deaths
2021-01-18,Deutschland,Rheinland-Pfalz,Mainz-Bingen,229,24
2021-01-18,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,299,16
2021-01-18,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,53,4
2021-01-18,Deutschland,Rheinland-Pfalz,Neuwied,257,6
2021-01-18,Deutschland,Rheinland-Pfalz,Pirmasens,39,2
2021-01-18,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,109,3
2021-01-18,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,124,2
2021-01-18,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,175,5
2021-01-18,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,208,13
2021-01-18,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,69,4
2021-01-18,Deutschland,Rheinland-Pfalz,Speyer,38,0
2021-01-18,Deutschland,Rheinland-Pfalz,Trier,57,0
2021-01-18,Deutschland,Rheinland-Pfalz,Trier-Saarburg,70,0
2021-01-18,Deutschland,Rheinland-Pfalz,Vulkaneifel,29,3
2021-01-18,Deutschland,Rheinland-Pfalz,Westerwaldkreis,189,9
2021-01-18,Deutschland,Rheinland-Pfalz,Worms,137,3
2021-01-18,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,16,0
2021-01-18,Deutschland,Saarland,Merzig-Wadern,89,4
2021-01-18,Deutschland,Saarland,Neunkirchen,134,5
2021-01-18,Deutschland,Saarland,Saarlouis,223,3
2021-01-18,Deutschland,Saarland,Saarpfalz-Kreis,108,7
2021-01-18,Deutschland,Saarland,Sankt Wendel,108,6
2021-01-18,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,467,23
2021-01-25,Deutschland,Rheinland-Pfalz,Ahrweiler,102,2
2021-01-25,Deutschland,Rheinland-Pfalz,Altenkirchen,74,3
2021-01-25,Deutschland,Rheinland-Pfalz,Alzey-Worms,82,2
2021-01-25,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,167,12
2021-01-25,Deutschland,Rheinland-Pfalz,Bad Kreuznach,191,8
2021-01-25,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,45,1
2021-01-25,Deutschland,Rheinland-Pfalz,Birkenfeld,105,5
2021-01-25,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,37,0
2021-01-25,Deutschland,Rheinland-Pfalz,Cochem-Zell,45,1
2021-01-25,Deutschland,Rheinland-Pfalz,Donnersbergkreis,57,1
2021-01-25,Deutschland,Rheinland-Pfalz,Frankenthal,73,0
2021-01-25,Deutschland,Rheinland-Pfalz,Germersheim,79,0
2021-01-25,Deutschland,Rheinland-Pfalz,Kaiserslautern,101,6
2021-01-25,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),92,2
2021-01-25,Deutschland,Rheinland-Pfalz,Koblenz,159,9
2021-01-25,Deutschland,Rheinland-Pfalz,Kusel,32,1
2021-01-25,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,63,1
2021-01-25,Deutschland,Rheinland-Pfalz,Ludwigshafen,167,5
2021-01-25,Deutschland,Rheinland-Pfalz,Mainz,143,9
2021-01-25,Deutschland,Rheinland-Pfalz,Mainz-Bingen,166,13
2021-01-25,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,168,3
2021-01-25,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,42,0
2021-01-25,Deutschland,Rheinland-Pfalz,Neuwied,179,5
2021-01-25,Deutschland,Rheinland-Pfalz,Pirmasens,24,0
2021-01-25,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,134,7
2021-01-25,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,86,1
2021-01-25,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,135,2
2021-01-25,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,124,5
2021-01-25,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,43,0
2021-01-25,Deutschland,Rheinland-Pfalz,Speyer,34,1
2021-01-25,Deutschland,Rheinland-Pfalz,Trier,42,0
2021-01-25,Deutschland,Rheinland-Pfalz,Trier-Saarburg,90,0
2021-01-25,Deutschland,Rheinland-Pfalz,Vulkaneifel,55,3
2021-01-25,Deutschland,Rheinland-Pfalz,Westerwaldkreis,149,3
2021-01-25,Deutschland,Rheinland-Pfalz,Worms,77,1
2021-01-25,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,7,0
2021-01-25,Deutschland,Saarland,Merzig-Wadern,103,1
2021-01-25,Deutschland,Saarland,Neunkirchen,160,5
2021-01-25,Deutschland,Saarland,Saarlouis,262,6
2021-01-25,Deutschland,Saarland,Saarpfalz-Kreis,139,2
2021-01-25,Deutschland,Saarland,Sankt Wendel,103,2
2021-01-25,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,434,10
2021-02-01,Deutschland,Rheinland-Pfalz,Ahrweiler,95,1
2021-02-01,Deutschland,Rheinland-Pfalz,Altenkirchen,72,0
2021-02-01,Deutschland,Rheinland-Pfalz,Alzey-Worms,100,0
2021-02-01,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,93,4
2021-02-01,Deutschland,Rheinland-Pfalz,Bad Kreuznach,136,2
2021-02-01,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,37,1
2021-02-01,Deutschland,Rheinland-Pfalz,Birkenfeld,69,1
2021-02-01,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,27,0
2021-02-01,Deutschland,Rheinland-Pfalz,Cochem-Zell,38,5
2021-02-01,Deutschland,Rheinland-Pfalz,Donnersbergkreis,46,1
2021-02-01,Deutschland,Rheinland-Pfalz,Frankenthal,26,0
2021-02-01,Deutschland,Rheinland-Pfalz,Germersheim,75,1
2021-02-01,Deutschland,Rheinland-Pfalz,Kaiserslautern,95,4
2021-02-01,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),35,0
2021-02-01,Deutschland,Rheinland-Pfalz,Koblenz,102,3
2021-02-01,Deutschland,Rheinland-Pfalz,Kusel,27,0
2021-02-01,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,35,0
2021-02-01,Deutschland,Rheinland-Pfalz,Ludwigshafen,122,4
2021-02-01,Deutschland,Rheinland-Pfalz,Mainz,89,2
2021-02-01,Deutschland,Rheinland-Pfalz,Mainz-Bingen,117,5
2021-02-01,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,104,2
2021-02-01,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,45,1
2021-02-01,Deutschland,Rheinland-Pfalz,Neuwied,112,3
2021-02-01,Deutschland,Rheinland-Pfalz,Pirmasens,25,2
2021-02-01,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,99,3
2021-02-01,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,89,1
2021-02-01,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,92,0
2021-02-01,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,72,3
2021-02-01,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,43,3
2021-02-01,Deutschland,Rheinland-Pfalz,Speyer,15,0
2021-02-01,Deutschland,Rheinland-Pfalz,Trier,45,2
2021-02-01,Deutschland,Rheinland-Pfalz,Trier-Saarburg,110,1
2021-02-01,Deutschland,Rheinland-Pfalz,Vulkaneifel,58,6
2021-02-01,Deutschland,Rheinland-Pfalz,Westerwaldkreis,135,0
2021-02-01,Deutschland,Rheinland-Pfalz,Worms,87,0
2021-02-01,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,5,0
2021-02-01,Deutschland,Saarland,Merzig-Wadern,70,2
2021-02-01,Deutschland,Saarland,Neunkirchen,247,11
2021-02-01,Deutschland,Saarland,Saarlouis,189,5
2021-02-01,Deutschland,Saarland,Saarpfalz-Kreis,102,0
2021-02-01,Deutschland,Saarland,Sankt Wendel,78,4
2021-02-01,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,382,4
2021-02-08,Deutschland,Rheinland-Pfalz,Ahrweiler,87,0
2021-02-08,Deutschland,Rheinland-Pfalz,Altenkirchen,111,1
2021-02-08,Deutschland,Rheinland-Pfalz,Alzey-Worms,52,0
2021-02-08,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,69,3
2021-02-08,Deutschland,Rheinland-Pfalz,Bad Kreuznach,78,0
2021-02-08,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,31,0
2021-02-08,Deutschland,Rheinland-Pfalz,Birkenfeld,91,0
2021-02-08,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,74,0
2021-02-08,Deutschland,Rheinland-Pfalz,Cochem-Zell,75,4
2021-02-08,Deutschland,Rheinland-Pfalz,Donnersbergkreis,34,0
2021-02-08,Deutschland,Rheinland-Pfalz,Frankenthal,34,0
2021-02-08,Deutschland,Rheinland-Pfalz,Germersheim,112,2
2021-02-08,Deutschland,Rheinland-Pfalz,Kaiserslautern,33,0
2021-02-08,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),24,0
2021-02-08,Deutschland,Rheinland-Pfalz,Koblenz,60,2
2021-02-08,Deutschland,Rheinland-Pfalz,Kusel,18,0
2021-02-08,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,28,1
2021-02-08,Deutschland,Rheinland-Pfalz,Ludwigshafen,78,1
2021-02-08,Deutschland,Rheinland-Pfalz,Mainz,75,1
2021-02-08,Deutschland,Rheinland-Pfalz,Mainz-Bingen,59,1
2021-02-08,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,90,2
2021-02-08,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,28,1
2021-02-08,Deutschland,Rheinland-Pfalz,Neuwied,110,0
2021-02-08,Deutschland,Rheinland-Pfalz,Pirmasens,15,0
2021-02-08,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,101,5
2021-02-08,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,78,0
2021-02-08,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,68,0
2021-02-08,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,47,2
2021-02-08,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,32,0
2021-02-08,Deutschland,Rheinland-Pfalz,Speyer,28,0
2021-02-08,Deutschland,Rheinland-Pfalz,Trier,41,0
2021-02-08,Deutschland,Rheinland-Pfalz,Trier-Saarburg,72,1
2021-02-08,Deutschland,Rheinland-Pfalz,Vulkaneifel,46,2
2021-02-08,Deutschland,Rheinland-Pfalz,Westerwaldkreis,114,1
2021-02-08,Deutschland,Rheinland-Pfalz,Worms,44,0
2021-02-08,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,1,0
2021-02-08,Deutschland,Saarland,Merzig-Wadern,79,0
2021-02-08,Deutschland,Saarland,Neunkirchen,132,0
2021-02-08,Deutschland,Saarland,Saarlouis,135,3
2021-02-08,Deutschland,Saarland,Saarpfalz-Kreis,61,0
2021-02-08,Deutschland,Saarland,Sankt Wendel,68,4
2021-02-08,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,211,2
2021-02-15,Deutschland,Rheinland-Pfalz,Ahrweiler,95,1
2021-02-15,Deutschland,Rheinland-Pfalz,Altenkirchen,124,0
2021-02-15,Deutschland,Rheinland-Pfalz,Alzey-Worms,57,0
2021-02-15,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,31,0
2021-02-15,Deutschland,Rheinland-Pfalz,Bad Kreuznach,84,1
2021-02-15,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,72,0
2021-02-15,Deutschland,Rheinland-Pfalz,Birkenfeld,75,0
2021-02-15,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,91,0
2021-02-15,Deutschland,Rheinland-Pfalz,Cochem-Zell,59,3
2021-02-15,Deutschland,Rheinland-Pfalz,Donnersbergkreis,33,0
2021-02-15,Deutschland,Rheinland-Pfalz,Frankenthal,32,0
2021-02-15,Deutschland,Rheinland-Pfalz,Germersheim,139,0
2021-02-15,Deutschland,Rheinland-Pfalz,Kaiserslautern,20,1
2021-02-15,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),23,0
2021-02-15,Deutschland,Rheinland-Pfalz,Koblenz,37,1
2021-02-15,Deutschland,Rheinland-Pfalz,Kusel,18,0
2021-02-15,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,14,0
2021-02-15,Deutschland,Rheinland-Pfalz,Ludwigshafen,79,1
2021-02-15,Deutschland,Rheinland-Pfalz,Mainz,45,0
2021-02-15,Deutschland,Rheinland-Pfalz,Mainz-Bingen,63,0
2021-02-15,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,101,0
2021-02-15,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,36,0
2021-02-15,Deutschland,Rheinland-Pfalz,Neuwied,124,0
2021-02-15,Deutschland,Rheinland-Pfalz,Pirmasens,18,0
2021-02-15,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,95,1
2021-02-15,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,98,1
2021-02-15,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,78,0
2021-02-15,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,38,0
2021-02-15,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,31,0
2021-02-15,Deutschland,Rheinland-Pfalz,Speyer,29,1
2021-02-15,Deutschland,Rheinland-Pfalz,Trier,38,0
2021-02-15,Deutschland,Rheinland-Pfalz,Trier-Saarburg,68,0
2021-02-15,Deutschland,Rheinland-Pfalz,Vulkaneifel,45,0
2021-02-15,Deutschland,Rheinland-Pfalz,Westerwaldkreis,112,0
2021-02-15,Deutschland,Rheinland-Pfalz,Worms,52,0
2021-02-15,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,13,0
2021-02-15,Deutschland,Saarland,Merzig-Wadern,50,0
2021-02-15,Deutschland,Saarland,Neunkirchen,97,1
2021-02-15,Deutschland,Saarland,Saarlouis,133,0
2021-02-15,Deutschland,Saarland,Saarpfalz-Kreis,54,0
2021-02-15,Deutschland,Saarland,Sankt Wendel,78,1
2021-02-15,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,195,1
2021-02-22,Deutschland,Rheinland-Pfalz,Ahrweiler,82,0
2021-02-22,Deutschland,Rheinland-Pfalz,Altenkirchen,73,1
2021-02-22,Deutschland,Rheinland-Pfalz,Alzey-Worms,49,0
2021-02-22,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,27,0
2021-02-22,Deutschland,Rheinland-Pfalz,Bad Kreuznach,54,0
2021-02-22,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,17,0
2021-02-22,Deutschland,Rheinland-Pfalz,Birkenfeld,53,0
2021-02-22,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,53,0
2021-02-22,Deutschland,Rheinland-Pfalz,Cochem-Zell,13,1
2021-02-22,Deutschland,Rheinland-Pfalz,Donnersbergkreis,11,0
2021-02-22,Deutschland,Rheinland-Pfalz,Frankenthal,25,0
2021-02-22,Deutschland,Rheinland-Pfalz,Germersheim,117,0
2021-02-22,Deutschland,Rheinland-Pfalz,Kaiserslautern,33,0
2021-02-22,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),12,0
2021-02-22,Deutschland,Rheinland-Pfalz,Koblenz,43,0
2021-02-22,Deutschland,Rheinland-Pfalz,Kusel,5,0
2021-02-22,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,8,0
2021-02-22,Deutschland,Rheinland-Pfalz,Ludwigshafen,98,0
2021-02-22,Deutschland,Rheinland-Pfalz,Mainz,47,0
2021-02-22,Deutschland,Rheinland-Pfalz,Mainz-Bingen,68,0
2021-02-22,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,75,0
2021-02-22,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,14,0
2021-02-22,Deutschland,Rheinland-Pfalz,Neuwied,85,0
2021-02-22,Deutschland,Rheinland-Pfalz,Pirmasens,13,0
2021-02-22,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,74,0
2021-02-22,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,72,0
2021-02-22,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,49,0
2021-02-22,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,28,0
2021-02-22,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,32,1
2021-02-22,Deutschland,Rheinland-Pfalz,Speyer,15,0
2021-02-22,Deutschland,Rheinland-Pfalz,Trier,25,0
2021-02-22,Deutschland,Rheinland-Pfalz,Trier-Saarburg,47,1
2021-02-22,Deutschland,Rheinland-Pfalz,Vulkaneifel,26,0
2021-02-22,Deutschland,Rheinland-Pfalz,Westerwaldkreis,52,0
2021-02-22,Deutschland,Rheinland-Pfalz,Worms,30,0
2021-02-22,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,18,0
2021-02-22,Deutschland,Saarland,Merzig-Wadern,45,0
2021-02-22,Deutschland,Saarland,Neunkirchen,102,0
2021-02-22,Deutschland,Saarland,Saarlouis,118,1
2021-02-22,Deutschland,Saarland,Saarpfalz-Kreis,50,1
2021-02-22,Deutschland,Saarland,Sankt Wendel,60,0
2021-02-22,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,206,1
